method,mix_seed,order_seed,session,original_label,B0_top16_direction_second_moments,B0_top16_second_moment_sum,B0_complement_second_moment,R_top16,delta_R_top16,R_complement_norm,delta_R_complement_norm
B3,41003,1993,1,6,"[0.10892201365589645, 0.00665594588372248, 0.0035579306982109005, 0.007776751524908703, 0.003034200545156944, 0.0017246361186787668, 0.0014342861289195826, 0.0012296557586457455, 0.0017435803886958858, 0.0019757884746588773, 0.0010425437689081504, 0.0014152408348200324, 0.0012313786502532607, 0.00095471496792843, 0.0006470773051829128, 0.0004921464500569177]",0.14383789115464404,0.022828774696263848,"[0.13439105478130225, -0.01644802824261283, -0.015381407124688995, 0.031786045652489804, -0.003220858527987998, 0.006992124677553085, 0.009510693264292493, -0.003722419688695868, -0.008479784523377576, -0.009830736391315565, -0.003567694099654195, -0.0030374813288593155, -0.0030253281801890753, 0.00017335571858458402, -0.0024552290669636115, -0.001438169924678114]","[0.0033592436238278497, -0.001502900456637802, -0.0010604120286165242, 0.0006107365834087813, 0.00012298649798955116, 0.0009503703165957939, 0.0007258248352593726, 0.00011378737149521999, 2.799633992879485e-05, -0.0008370982728744214, 0.00027975626350629397, 5.6911197356665276e-05, -8.405987146199999e-06, 9.684659068046572e-05, 0.00044007125707379454, -0.00029245894385133194]",0.009329961389496814,0.001982251203751285
B3,41003,1993,2,4,"[0.07863590176886251, 0.009508531952098139, 0.002968538486180576, 0.00142113944737894, 0.002026755249908649, 0.0015882195558152004, 0.0016405872856261822, 0.0014559965435962882, 0.0008844392806973272, 0.0005643791417546389, 0.0008823571901581212, 0.0005498207749930175, 0.000697335770983211, 0.0007220677756039531, 0.0006589359416494507, 0.0007187940571725808]",0.1049238002224788,0.020076199795088095,"[-0.09887063241301774, 0.019310646115560774, 0.003269104361023218, 0.001348609011319152, 0.0047764070082752545, -0.008046054361322802, 0.005861529296165388, -0.001657898060465755, -0.0003278296253225342, 0.0011175280217756078, 0.0018226423680724718, 0.0015077504904404645, -0.0011319163796237213, -0.0030250412665713024, -0.0003521931614735864, 0.0019152064132763737]","[-0.0027823481953154214, -0.0008712293620593471, 0.0001499062740212429, 0.00024793940109676325, -0.0002065443410634648, -0.0006097047407224796, -7.134491872365527e-06, -0.00020528609833207282, 5.23095158499861e-05, 2.0401772352526966e-05, 8.756645139494118e-05, 9.732646785463887e-05, -2.9586540627347558e-05, -0.0002720486263635462, -0.0001035364405110758, -4.96222814766866e-05]",0.006109768750867018,0.000588835642518039
B3,41003,1993,2,0,"[0.08005033128135933, 0.00636237908895401, 0.0028895806620484127, 0.001629620052436927, 0.0012487052242664276, 0.003769537432165146, 0.0014285993146969515, 0.0012306047647609418, 0.0010271912865516182, 0.0007946395447640834, 0.0009512554256428639, 0.0006345159229129327, 0.0007697187406565244, 0.0006161857142363049, 0.0005130148856662576, 0.00046850545824699615]",0.10438438479936572,0.020615615140091748,"[-0.09973898058693863, -0.015192754145810543, -0.004556612405633331, 0.005103178777489607, 0.000558713051451918, 0.015721942343131803, -0.0015232907327440807, 0.002967263833093282, -0.002667458449142304, 0.0009279563698398761, -0.005724203992694747, -0.0015477999709562163, -0.0024541450494820483, 7.091296664421678e-05, 0.002133238040477143, 0.00035245411002365033]","[-0.0026500022121029895, -0.00038116101155755724, -0.0001066122664940104, 0.00010988104634788496, -3.1849428889319793e-06, 0.00039443362172440093, -6.788278678350725e-05, 0.00011290858532184036, -7.002614346652331e-05, -2.3110325415499472e-05, -0.00015352530163844914, -6.756430697849347e-05, -0.00010622771518377693, 8.762770504414508e-06, 6.537491976247118e-05, 1.3576522151190968e-05]",0.005938607583131398,0.00019681721088583355
B3,41003,1993,2,3,"[0.07765301843355892, 0.0056691926684137115, 0.00369547053119788, 0.0019322037759967666, 0.001730971236589249, 0.0016241195647047442, 0.0020193382585688173, 0.0012938686675450042, 0.0011277176818091225, 0.0010304931676121125, 0.000938425428003961, 0.0006516147993346055, 0.0006788677250046791, 0.0006137834918654303, 0.0006525773795670941, 0.0005737383808510802]",0.10188540119062317,0.023114598754928772,"[-0.09815993645336786, -0.00036152387872699063, 0.0017415376170047511, 0.007976366086156348, -0.0016631960092960466, 0.0008080121338732552, 0.0029319637209652993, -0.0015434905598321908, 0.0014214946517554547, -0.0034649200353604136, -0.0024986297886249956, 0.001637070294812409, 0.00025038725779300843, -0.001441759881162684, -0.0025427454313465456, 0.0006617389587744178]","[-0.0030466225725941103, -5.512493038263488e-05, 0.00016239631644357063, 0.00023036486565145941, -0.00014057009988725961, 1.690775957284424e-05, 4.741745476942766e-05, 7.328029269792507e-06, -5.7708070328099976e-05, 1.1987684511644951e-05, 1.7979138142317198e-05, 5.690833263969006e-05, -1.8358886298708662e-05, -8.418513626585631e-05, -7.962915844562864e-05, -4.691265633843174e-05]",0.006009429967171515,0.0004446246704543556
B3,41003,1993,2,7,"[0.0791352332510484, 0.004602717277383399, 0.004116235761259978, 0.00251417242244636, 0.001654926583767859, 0.0011386015393395224, 0.0018287616002194249, 0.0013233485754006534, 0.0017505739318056605, 0.002947977425636176, 0.0013828523445510103, 0.0016461511395944194, 0.0007000931166356494, 0.0010348635141590322, 0.0010860004697203034, 0.0008454023979065017]",0.10770791135087435,0.017292088960139312,"[-0.0991111991555559, -0.011778458092936477, 0.005888165651447035, -0.004047450225157431, 0.0001478539758951184, -0.005213081940189826, -0.0032711492688068393, 0.0017054703127166444, 0.0036357432995631745, 0.01395163108728158, -0.0034170922525083667, -0.008007907424945263, -0.002112465982821415, 0.0027648914785809516, -0.00020174486129527188, 0.004001847962197526]","[-0.002206561810698873, 0.0004511706055172922, -0.0005738528564708631, 3.498077396665179e-07, -0.0009383237134869656, -0.0006578357127256069, -0.0005071309063795084, -8.267088242347649e-06, 0.0008626347613846849, 0.0009700041968816467, -0.0004984779437892876, -0.000519739501859152, -0.0003303432102207085, 0.000389926758832749, -0.00020511995602669176, 0.00023144026535004678]",0.009416199761521296,0.002468590547663085
B3,41003,1993,2,5,"[0.07926814769320378, 0.006085682465275874, 0.004178226708592154, 0.0014866051999502493, 0.0018775772009124397, 0.0021313683319025157, 0.0010768908994069903, 0.0017189877087354821, 0.0012506035388626946, 0.0007215770500932785, 0.0007460961030462091, 0.0006976355765159006, 0.0007072328191635539, 0.000556076515225096, 0.0007153203461297581, 0.0006669909222401651]",0.10388501907925612,0.02111498057788594,"[-0.09927030742441584, 0.0028364650384150214, 0.006451854143588877, 0.0052476562870132065, -0.001703369255970923, -0.010808536655025696, 0.0014197811881735871, -0.005036375950213933, 0.0011500584152323511, -0.0004952596078086983, 0.0020410142132492788, 0.0020472874774521707, 0.001345496462794222, 0.0009227622619071363, -0.0007582673914946318, -0.000754809502038096]","[-0.0024535180158393225, 0.0002788834942301923, 0.00014556182277265247, -0.00013740341721660504, -4.7795267094581206e-05, -0.0005716401590262573, 0.00013893181905855906, -0.00017149702003324194, -0.00013077757871104723, -7.317724823578367e-06, -4.269985213421355e-06, 1.783861079649236e-05, -0.00017676580016227575, -9.046478556080994e-05, 8.1407989702386e-05, 0.00015662211863690323]",0.006285149213415346,0.0007644900288332374
B3,41003,1993,2,6,"[0.08011103705071056, 0.0056593749087034345, 0.002047949384424545, 0.006214501129548164, 0.0022472826400654327, 0.0005825869743825887, 0.001892726474447508, 0.0009649954642660521, 0.001498968605977884, 0.0013771646297164424, 0.0006792737285014616, 0.001006197730993428, 0.0010306801329500587, 0.0007937424550660587, 0.000344300952909199, 0.00039501093889714905]",0.10684579320155996,0.018154206186620975,"[-0.09983896572231842, -0.015910108330071723, -0.007755023773854581, -0.025016397219490775, 0.004615495656635439, 0.0022705722874302187, -0.011065338425658369, 0.0038813382324354934, -0.0017236852423681407, -0.009162648869486322, 0.0032692517669448418, 0.0018286806380349444, 0.003615902048376536, -0.0014340519872819229, -0.0019005247036437667, -0.0013276094854081898]","[-0.0024677829493934145, -0.001178551239466432, -0.0007369646821350297, -0.0004692164937133371, 0.000518108978615625, -0.00013027565961913157, -0.0007019379741450923, -3.029091300526949e-05, -0.0005891156236739294, -0.0004759615430273951, -0.00012995718528741035, 8.580610565110814e-05, 8.541583436782419e-05, -6.140381390931109e-05, 0.0003301142593187651, -0.00021635489351716608]",0.008853418803478652,0.001519101379596147
B3,41003,1993,2,2,"[0.08081069584284195, 0.006991569408926085, 0.0034325272674442095, 0.001131980529074186, 0.0018767209288870794, 0.0016989530594116952, 0.0012210185349671868, 0.0015444001272024038, 0.0009377370682004442, 0.0008025576256702426, 0.0009882629232947028, 0.0007714876405002922, 0.0007831827688914738, 0.0006779307231945951, 0.0005098687557587514, 0.0005486149783191781]",0.10472750818258447,0.02027249178254753,"[-0.1002051480954102, 0.012772559038523968, -0.005699345764141186, 0.0001376384653607129, -0.0007332302554444117, -0.007486130948564778, 0.0026711823957506174, 0.001730903390544081, 0.0021174005480159683, 0.00011141222429755326, 0.004006155584633211, 0.003940667232428595, -0.0015958424900671421, 0.00017455492160465785, 0.0007252025065291473, -0.0008673058422686333]","[-0.0027853960991688974, 0.00028289713835469863, -0.0001791957567910327, 7.921667310146891e-05, -1.6453954304083604e-05, -0.0002971519829291777, 0.00013961298580460126, 1.196440381738015e-05, 4.7810236791705775e-05, -2.1427772601940598e-05, 1.6703278618925063e-05, 3.679920899720354e-05, -3.2760950877689214e-05, 6.043278377768908e-05, -1.5493443731908594e-05, 6.795941250474275e-06]",0.004901605902581807,0.0002659272712100542
B3,41003,1993,2,1,"[0.07523908690373415, 0.006579388826409152, 0.0028708246446243445, 0.0022375216930703243, 0.0023372818693398107, 0.0028839535544675833, 0.0013928900308903007, 0.00142955517027116, 0.0013103048670244806, 0.0011111643557750244, 0.0009000967244206039, 0.0008374912897799898, 0.0006629685461528996, 0.0006800364733380432, 0.0006210688660935016, 0.0006279377513771217]",0.10172157156676849,0.023278428495125028,"[-0.09644196165963997, 0.010249989123253282, 7.883677221050918e-05, 0.011317252872911231, -0.008473539325309348, 0.008976040848528662, -6.996225366833752e-05, -0.0013017830576409618, -0.00525140458369686, -0.004662405403338403, -0.0020322833360570908, -0.003863203107050223, 0.0009247565087693011, 0.0003266937189212924, 0.002037389250230153, -0.0027630546819467786]","[-0.0029521140577715814, 0.00022682078228238603, -3.068982713023678e-05, 0.0003848768268854816, -0.0002524908117095245, 0.0002032033320366762, -1.0316801299833062e-05, -3.229801132814518e-05, -0.00016420338557558318, -0.00014739609806123193, -3.916597402010963e-07, -0.00010828466132959366, 3.589200619655037e-05, 2.6188509312325713e-05, 3.0687364406377794e-05, -5.871016125757264e-05]",0.00475706993296936,0.0003180327674954251
B3,41003,1994,0,3,"[0.1549061250336755, 0.011761048970934506, 0.007167007717494763, 0.003808564271599512, 0.0034681236751341205, 0.0033184624611471082, 0.0021245114888332486, 0.0028126538036942583, 0.0026824394449211308, 0.0019460920753786718, 0.001536137576756473, 0.0022912268763119756, 0.0012571533283766028, 0.0012549346951344325, 0.001406609201219914, 0.0012718405574961467]",0.20301293117810837,0.04698706871299552,"[-0.19607671166337456, -0.005606388764363596, -0.006851615796485276, 0.009142041003268774, -0.001780122099788126, -0.013222066611309887, 0.0012451867167707418, 0.00500748148526894, -0.002971678316937887, 0.009198627675569788, -0.00036410945007164753, -0.004725037318693559, 0.001185020898272264, 0.002196786866049693, -0.0066573253720694815, 0.0063592192396836975]","[-0.006090371261282157, -0.00029191670971531606, -3.3008148113675363e-05, 6.97543341626188e-05, -4.974339517938607e-05, -0.00032175422755038505, -8.855670895468868e-05, 0.0003375683925777685, 0.0001425326740991423, 0.00014712742214603754, -5.1141462289435625e-05, -3.979805792607003e-06, 0.0001602303416924189, 0.00014813019067518122, -0.00020629689151163637, 0.00021989795648570603]",0.010914082987502917,0.0009137861173314424
B3,41003,1994,0,7,"[0.1590782935435671, 0.010287082392586319, 0.008632157352544566, 0.006332811449791403, 0.0069269475707926876, 0.006673617643896796, 0.00486505771944382, 0.003285621586677226, 0.0027613857364012016, 0.0029614818215126233, 0.0023916383420276724, 0.0017976852887757024, 0.0016868727937447057, 0.00189540130427537, 0.002112043564846371, 0.0014427588585725834]",0.22313085696945614,0.026869143652571176,"[-0.19875091466812017, -0.0267803162676394, 0.0014466630539039518, -0.021087484782073583, 0.002113932161830234, 0.024824365348211398, 0.009501638082731703, 0.005795341677333062, -0.007095546629109023, 0.002719094615407675, 0.010389666186825856, 0.0035617789859216497, -0.005353373190684247, 0.001039962261427443, 0.00103967658919308, -0.004749394236566092]","[-0.004510496040497122, 0.0007013575575945302, -0.0012018723582552257, -0.0020617499082937083, -0.0022784121726565796, 0.0008365664147166078, -0.0001356428282446712, -6.351064017646655e-06, -0.0018903251064809653, -1.4231193483793077e-05, 0.0013512905251569479, 0.0009116039230840177, -0.00021109441851038026, -9.53563518315665e-05, 0.00013531055424748943, -0.001185186888452711]",0.013200509355565755,0.0047284373753379745
B3,41003,1994,0,4,"[0.16020330271379893, 0.018798112212431516, 0.00590545713258194, 0.003753029152899361, 0.0029859053234693113, 0.0020907257835147876, 0.0028508531623616766, 0.002554677977019153, 0.002116010148851748, 0.0014119990443457948, 0.001658919125725586, 0.001334205233550579, 0.0015981359768162521, 0.0014503417003917257, 0.0011022294473445745, 0.0011082594220971616]",0.2109221635572001,0.0390778364779337,"[-0.19960006798897484, 0.033847867072296575, 0.0014188739190436046, 0.007250084116224703, 0.005740081559651114, -0.001688351997190471, -0.005851390156082101, -0.006388162000666316, 0.004287972920319675, -0.005586178340881497, -0.00650577948337588, 0.0019342604078719178, -6.200700444445874e-05, 0.0041485586683113, -0.00014188549621724228, -0.0035167008185332483]","[-0.005594518800037756, -0.002000963288035543, -0.00025453383569719405, -0.0002135003984761961, -0.0003772131825839417, -0.00021571582345690775, -0.000417297908965473, -0.0005743565707280634, 0.0002919248177963406, -0.0002047726863797937, -0.0003772105833923692, 0.00011168243145770114, 0.0002233761605384114, 0.00034061912637137014, -0.00014550419523061403, -0.00014236536173919435]",0.009967122536263367,0.0011787868382117021
B3,41003,1994,0,5,"[0.16090552682702697, 0.013556460638349475, 0.007356711580145409, 0.0038712353384932276, 0.0031004974919554766, 0.0024739581872916584, 0.0028824386374512877, 0.002228672109828255, 0.002446197764376142, 0.0015526422807750834, 0.0017263537109422362, 0.0015559496222734388, 0.00151534583164635, 0.0013768606563783166, 0.0010554454200469685, 0.00111617784855215]",0.20872047394553245,0.04127952536875168,"[-0.20004316585838014, -0.0021031827702372684, 0.0023005815863444017, 0.0020668379897156638, -0.008936485016209047, -0.008430367273914146, -0.008639994348456439, -0.0076937051514385625, 0.00511704414031344, -0.0034521166058060493, -0.0017507972477259531, -9.143754387796744e-05, 0.004122292446402248, -0.006241484862909865, 0.0036268297993506536, -0.0001378688475998638]","[-0.004977753741401314, 0.00043966305053152934, 6.553984091755808e-05, -0.0004237103795319972, 7.930695667938636e-05, -5.49985742308924e-05, -0.0005488622328339454, -0.000845326758438656, 0.0003265794350781294, -0.00017063951519698673, -0.00015105452394935712, -0.00013715883711836336, -0.00023263856722168622, 0.0002098353925158924, 0.00016834200230785167, -0.00022038919452216173]",0.010112040087983883,0.001489561602802784
