contrast,order_seed,session,metric,point_pp,lower95,upper95,resamples,seed,unit,parents_resampled,independent_confirmation,interpretation
S-J-CB minus S-J-U,1994,1,label_7_recall,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,1,base_macro_recall,30.358462675535847,22.33376093665728,38.746946183363065,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,1,base_macro_recall,51.044138650845966,41.635233918128655,60.16582825203251,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,1,base_macro_recall,28.46850784350785,21.602910434846407,34.98478203083465,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,1,base_macro_recall,36.623703056629886,30.382473043931377,42.6012061037752,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,1,post_base_macro_recall,69.9064449064449,58.82897993511955,80.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,1,post_base_macro_recall,-11.148648648648646,-21.318250068250062,-1.0094185094185137,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,1,post_base_macro_recall,50.0659195781147,38.22798550109951,62.052482715273406,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,1,post_base_macro_recall,36.274571945303656,28.94189571031676,43.385599791849785,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,1,tail_base_macro_recall,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,1,tail_base_macro_recall,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,1,tail_base_macro_recall,92.3076923076923,80.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,1,tail_base_macro_recall,66.88034188034187,50.617283950617285,82.09986772486772,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,1,tail_post_base_macro_recall,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,balanced_accuracy,33.25982608491888,27.419699995136288,38.954656327082915,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,balanced_accuracy,29.1565768858982,23.56220634160928,34.91236889202831,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,balanced_accuracy,32.24271457801416,26.473020050049804,37.988239395483234,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,balanced_accuracy,31.553039182943746,26.330958563027092,36.76898300382282,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,tail_rank2,73.3974358974359,58.81250000000001,86.33610954263128,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,tail_rank2,69.23076923076923,56.0,82.09283216783216,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,tail_rank2,75.32051282051282,61.58310185185186,87.46179467084639,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,tail_rank2,72.64957264957265,59.30877926421405,84.81014957264955,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,old_macro_recall,46.25595299375787,39.18719756514744,52.93620565657194,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,old_macro_recall,29.56662871297018,22.67675350964824,36.72663886290608,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,old_macro_recall,36.89125228759376,30.620703261757495,42.91663212043241,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,old_macro_recall,37.57127799810727,31.72669232826517,43.2587820030171,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,current_macro_recall,-5.728554641598123,-17.022171107277483,5.6741104692232405,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,current_macro_recall,27.926421404682273,17.347463768115936,36.95652173913043,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,current_macro_recall,18.297101449275367,4.604589371980677,31.304841897233203,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,current_macro_recall,13.498322737453172,5.23227321524423,21.788648717367256,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,label_6_recall,88.46153846153845,75.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,label_6_recall,88.46153846153845,75.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,label_6_recall,92.3076923076923,80.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,label_6_recall,89.74358974358974,77.33333333333333,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,label_7_recall,58.333333333333336,33.333333333333336,80.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,label_7_recall,50.0,28.0,72.01818181818172,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,label_7_recall,58.333333333333336,33.333333333333336,80.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,label_7_recall,55.555555555555564,33.30128205128206,76.93181818181813,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,base_macro_recall,35.78205838876572,26.733068100435755,44.08151585733108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,base_macro_recall,48.11222808174028,38.788369478456936,56.94262102474311,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,base_macro_recall,28.47465034965036,21.485811232192816,35.4232206937799,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,fixed_pair_mean,2,base_macro_recall,37.45631227338545,31.20183347849025,43.48667557841462,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1993,2,post_base_macro_recall,30.737593781072036,22.87668729942757,38.36896062558962,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1994,2,post_base_macro_recall,10.200925690056131,2.901180726180723,16.904678579270968,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-J-U,1995,2,post_base_macro_recall,36.010778806377964,26.70717032981483,44.814648806852695,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
