class_id,dataset,f1,fn,fp,method,n,n_components_fit,recall,seed,task,tp,zero_recall
3,ISIC,0.6233766233766234,16,13,A3,40,799.0,0.6,1994,3,24,False
7,ISIC,0.6,12,4,A3,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5208333333333334,16,30,A3,41,199.0,0.6097560975609756,1994,3,25,False
5,ISIC,0.5217391304347826,19,14,A3,37,144.0,0.4864864864864865,1994,3,18,False
1,ISIC,0.6086956521739131,16,11,A3,37,1018.0,0.5675675675675675,1994,3,21,False
0,ISIC,0.7368421052631579,9,16,A3,44,6552.0,0.7954545454545454,1994,3,35,False
3,ISIC,0.5974025974025974,17,14,A3s,40,799.0,0.575,1994,3,23,False
7,ISIC,0.6153846153846154,12,3,A3s,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5,17,31,A3s,41,199.0,0.5853658536585366,1994,3,24,False
5,ISIC,0.5217391304347826,19,14,A3s,37,144.0,0.4864864864864865,1994,3,18,False
1,ISIC,0.6086956521739131,16,11,A3s,37,1018.0,0.5675675675675675,1994,3,21,False
0,ISIC,0.7083333333333334,10,18,A3s,44,6552.0,0.7727272727272727,1994,3,34,False
3,ISIC,0.5675675675675675,19,13,A4,40,799.0,0.525,1994,3,21,False
7,ISIC,0.5714285714285714,12,6,A4,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5106382978723404,17,29,A4,41,199.0,0.5853658536585366,1994,3,24,False
5,ISIC,0.5555555555555556,17,15,A4,37,144.0,0.5405405405405406,1994,3,20,False
1,ISIC,0.6060606060606061,17,9,A4,37,1018.0,0.5405405405405406,1994,3,20,False
0,ISIC,0.7142857142857143,9,19,A4,44,6552.0,0.7954545454545454,1994,3,35,False
3,ISIC,0.5675675675675675,19,13,A5,40,799.0,0.525,1994,3,21,False
7,ISIC,0.5714285714285714,12,6,A5,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5106382978723404,17,29,A5,41,199.0,0.5853658536585366,1994,3,24,False
5,ISIC,0.5555555555555556,17,15,A5,37,144.0,0.5405405405405406,1994,3,20,False
1,ISIC,0.6060606060606061,17,9,A5,37,1018.0,0.5405405405405406,1994,3,20,False
0,ISIC,0.7142857142857143,9,19,A5,44,6552.0,0.7954545454545454,1994,3,35,False
3,ISIC,0.5675675675675675,19,13,A6,40,799.0,0.525,1994,3,21,False
7,ISIC,0.5714285714285714,12,6,A6,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5106382978723404,17,29,A6,41,199.0,0.5853658536585366,1994,3,24,False
5,ISIC,0.5555555555555556,17,15,A6,37,144.0,0.5405405405405406,1994,3,20,False
1,ISIC,0.6060606060606061,17,9,A6,37,1018.0,0.5405405405405406,1994,3,20,False
0,ISIC,0.7142857142857143,9,19,A6,44,6552.0,0.7954545454545454,1994,3,35,False
3,ISIC,0.1935483870967742,34,16,A7,40,799.0,0.15,1994,3,6,False
7,ISIC,0.4489795918367347,13,14,A7,24,23.0,0.4583333333333333,1994,3,11,False
4,ISIC,0.45652173913043476,20,30,A7,41,199.0,0.5121951219512195,1994,3,21,False
5,ISIC,0.463768115942029,21,16,A7,37,144.0,0.43243243243243246,1994,3,16,False
1,ISIC,0.40540540540540543,22,22,A7,37,1018.0,0.40540540540540543,1994,3,15,False
0,ISIC,0.6,14,26,A7,44,6552.0,0.6818181818181818,1994,3,30,False
3,ISIC,0.5675675675675675,19,13,A8,40,799.0,0.525,1994,3,21,False
7,ISIC,0.5714285714285714,12,6,A8,24,23.0,0.5,1994,3,12,False
4,ISIC,0.5106382978723404,17,29,A8,41,199.0,0.5853658536585366,1994,3,24,False
5,ISIC,0.5555555555555556,17,15,A8,37,144.0,0.5405405405405406,1994,3,20,False
1,ISIC,0.6060606060606061,17,9,A8,37,1018.0,0.5405405405405406,1994,3,20,False
0,ISIC,0.7142857142857143,9,19,A8,44,6552.0,0.7954545454545454,1994,3,35,False
3,ISIC,0.36619718309859156,27,18,P,40,799.0,0.325,1994,4,13,False
7,ISIC,0.5581395348837209,12,7,P,24,23.0,0.5,1994,4,12,False
4,ISIC,0.46,18,36,P,41,199.0,0.5609756097560976,1994,4,23,False
5,ISIC,0.42105263157894735,21,23,P,37,144.0,0.43243243243243246,1994,4,16,False
1,ISIC,0.5428571428571428,18,14,P,37,1018.0,0.5135135135135135,1994,4,19,False
0,ISIC,0.673469387755102,11,21,P,44,6552.0,0.75,1994,4,33,False
6,ISIC,0.9230769230769231,2,2,P,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.5,26,14,P,46,1168.0,0.43478260869565216,1994,4,20,False
3,ISIC,0.34782608695652173,28,17,A0,40,799.0,0.3,1994,4,12,False
7,ISIC,0.6046511627906976,11,6,A0,24,23.0,0.5416666666666666,1994,4,13,False
4,ISIC,0.4672897196261682,16,41,A0,41,199.0,0.6097560975609756,1994,4,25,False
5,ISIC,0.4864864864864865,19,19,A0,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.5671641791044776,18,11,A0,37,1018.0,0.5135135135135135,1994,4,19,False
0,ISIC,0.6666666666666666,11,22,A0,44,6552.0,0.75,1994,4,33,False
6,ISIC,0.8627450980392157,4,3,A0,26,33.0,0.8461538461538461,1994,4,22,False
2,ISIC,0.425,29,17,A0,46,1168.0,0.3695652173913043,1994,4,17,False
3,ISIC,0.4266666666666667,24,19,A1,40,799.0,0.4,1994,4,16,False
7,ISIC,0.42857142857142855,15,9,A1,24,23.0,0.375,1994,4,9,False
4,ISIC,0.4489795918367347,19,35,A1,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4117647058823529,23,17,A1,37,144.0,0.3783783783783784,1994,4,14,False
1,ISIC,0.5675675675675675,16,16,A1,37,1018.0,0.5675675675675675,1994,4,21,False
0,ISIC,0.673469387755102,11,21,A1,44,6552.0,0.75,1994,4,33,False
6,ISIC,0.8275862068965517,2,8,A1,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.36363636363636365,32,17,A1,46,1168.0,0.30434782608695654,1994,4,14,False
3,ISIC,0.47368421052631576,22,18,A2,40,799.0,0.45,1994,4,18,False
7,ISIC,0.5116279069767442,13,8,A2,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.4631578947368421,19,32,A2,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4931506849315068,19,18,A2,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.5797101449275363,17,12,A2,37,1018.0,0.5405405405405406,1994,4,20,False
0,ISIC,0.7010309278350515,10,19,A2,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9230769230769231,2,2,A2,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.47058823529411764,26,19,A2,46,1168.0,0.43478260869565216,1994,4,20,False
3,ISIC,0.5609756097560976,17,19,A3,40,799.0,0.575,1994,4,23,False
7,ISIC,0.5641025641025641,13,4,A3,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.46464646464646464,18,35,A3,41,199.0,0.5609756097560976,1994,4,23,False
5,ISIC,0.4722222222222222,20,18,A3,37,144.0,0.4594594594594595,1994,4,17,False
1,ISIC,0.5915492957746479,16,13,A3,37,1018.0,0.5675675675675675,1994,4,21,False
0,ISIC,0.7083333333333334,10,18,A3,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9056603773584906,2,3,A3,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.4358974358974359,29,15,A3,46,1168.0,0.3695652173913043,1994,4,17,False
3,ISIC,0.5542168674698795,17,20,A3s,40,799.0,0.575,1994,4,23,False
7,ISIC,0.5641025641025641,13,4,A3s,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.47058823529411764,17,37,A3s,41,199.0,0.5853658536585366,1994,4,24,False
5,ISIC,0.4722222222222222,20,18,A3s,37,144.0,0.4594594594594595,1994,4,17,False
1,ISIC,0.5588235294117647,18,12,A3s,37,1018.0,0.5135135135135135,1994,4,19,False
0,ISIC,0.6938775510204082,10,20,A3s,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9230769230769231,2,2,A3s,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.4473684210526316,29,13,A3s,46,1168.0,0.3695652173913043,1994,4,17,False
3,ISIC,0.47368421052631576,22,18,A4,40,799.0,0.45,1994,4,18,False
7,ISIC,0.5116279069767442,13,8,A4,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.4631578947368421,19,32,A4,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4931506849315068,19,18,A4,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.5797101449275363,17,12,A4,37,1018.0,0.5405405405405406,1994,4,20,False
0,ISIC,0.7010309278350515,10,19,A4,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9230769230769231,2,2,A4,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.47058823529411764,26,19,A4,46,1168.0,0.43478260869565216,1994,4,20,False
3,ISIC,0.4864864864864865,22,16,A5,40,799.0,0.45,1994,4,18,False
7,ISIC,0.5116279069767442,13,8,A5,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.4631578947368421,19,32,A5,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4931506849315068,19,18,A5,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.6,16,12,A5,37,1018.0,0.5675675675675675,1994,4,21,False
0,ISIC,0.7010309278350515,10,19,A5,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9056603773584906,2,3,A5,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.47058823529411764,26,19,A5,46,1168.0,0.43478260869565216,1994,4,20,False
3,ISIC,0.47368421052631576,22,18,A6,40,799.0,0.45,1994,4,18,False
7,ISIC,0.5116279069767442,13,8,A6,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.4631578947368421,19,32,A6,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4931506849315068,19,18,A6,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.5797101449275363,17,12,A6,37,1018.0,0.5405405405405406,1994,4,20,False
0,ISIC,0.7010309278350515,10,19,A6,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9230769230769231,2,2,A6,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.47058823529411764,26,19,A6,46,1168.0,0.43478260869565216,1994,4,20,False
3,ISIC,0.13333333333333333,36,16,A7,40,799.0,0.1,1994,4,4,False
7,ISIC,0.4489795918367347,13,14,A7,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.36363636363636365,23,40,A7,41,199.0,0.43902439024390244,1994,4,18,False
5,ISIC,0.42105263157894735,21,23,A7,37,144.0,0.43243243243243246,1994,4,16,False
1,ISIC,0.4057971014492754,23,18,A7,37,1018.0,0.3783783783783784,1994,4,14,False
0,ISIC,0.5631067961165048,15,30,A7,44,6552.0,0.6590909090909091,1994,4,29,False
6,ISIC,0.7169811320754716,7,8,A7,26,33.0,0.7307692307692307,1994,4,19,False
2,ISIC,0.2962962962962963,34,23,A7,46,1168.0,0.2608695652173913,1994,4,12,False
3,ISIC,0.47368421052631576,22,18,A8,40,799.0,0.45,1994,4,18,False
7,ISIC,0.5116279069767442,13,8,A8,24,23.0,0.4583333333333333,1994,4,11,False
4,ISIC,0.4631578947368421,19,32,A8,41,199.0,0.5365853658536586,1994,4,22,False
5,ISIC,0.4931506849315068,19,18,A8,37,144.0,0.4864864864864865,1994,4,18,False
1,ISIC,0.5797101449275363,17,12,A8,37,1018.0,0.5405405405405406,1994,4,20,False
0,ISIC,0.7010309278350515,10,19,A8,44,6552.0,0.7727272727272727,1994,4,34,False
6,ISIC,0.9230769230769231,2,2,A8,26,33.0,0.9230769230769231,1994,4,24,False
2,ISIC,0.47058823529411764,26,19,A8,46,1168.0,0.43478260869565216,1994,4,20,False
1,ISIC,0.8169014084507042,8,5,P,37,1018.0,0.7837837837837838,1995,1,29,False
3,ISIC,0.8433734939759037,5,8,P,40,799.0,0.875,1995,1,35,False
1,ISIC,0.8533333333333334,5,6,A0,37,1018.0,0.8648648648648649,1995,1,32,False
3,ISIC,0.8607594936708861,6,5,A0,40,799.0,0.85,1995,1,34,False
1,ISIC,0.8157894736842105,6,8,A1,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8205128205128205,8,6,A1,40,799.0,0.8,1995,1,32,False
1,ISIC,0.8493150684931506,6,5,A2,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8641975308641975,5,6,A2,40,799.0,0.875,1995,1,35,False
1,ISIC,0.8378378378378378,6,6,A3,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.85,6,6,A3,40,799.0,0.85,1995,1,34,False
1,ISIC,0.8533333333333334,5,6,A3s,37,1018.0,0.8648648648648649,1995,1,32,False
3,ISIC,0.8607594936708861,6,5,A3s,40,799.0,0.85,1995,1,34,False
1,ISIC,0.8493150684931506,6,5,A4,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8641975308641975,5,6,A4,40,799.0,0.875,1995,1,35,False
1,ISIC,0.8493150684931506,6,5,A5,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8641975308641975,5,6,A5,40,799.0,0.875,1995,1,35,False
1,ISIC,0.8493150684931506,6,5,A6,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8641975308641975,5,6,A6,40,799.0,0.875,1995,1,35,False
1,ISIC,0.72,10,11,A7,37,1018.0,0.7297297297297297,1995,1,27,False
3,ISIC,0.7341772151898734,11,10,A7,40,799.0,0.725,1995,1,29,False
1,ISIC,0.8493150684931506,6,5,A8,37,1018.0,0.8378378378378378,1995,1,31,False
3,ISIC,0.8641975308641975,5,6,A8,40,799.0,0.875,1995,1,35,False
1,ISIC,0.7575757575757576,12,4,P,37,1018.0,0.6756756756756757,1995,2,25,False
3,ISIC,0.7619047619047619,8,12,P,40,799.0,0.8,1995,2,32,False
0,ISIC,0.7608695652173914,9,13,P,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.9615384615384616,1,1,P,26,33.0,0.9615384615384616,1995,2,25,False
1,ISIC,0.7058823529411765,13,7,A0,37,1018.0,0.6486486486486487,1995,2,24,False
3,ISIC,0.7857142857142857,7,11,A0,40,799.0,0.825,1995,2,33,False
0,ISIC,0.7608695652173914,9,13,A0,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.92,3,1,A0,26,33.0,0.8846153846153846,1995,2,23,False
1,ISIC,0.6470588235294118,15,9,A1,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.6666666666666666,13,14,A1,40,799.0,0.675,1995,2,27,False
0,ISIC,0.7526881720430108,9,14,A1,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.9230769230769231,2,2,A1,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.6875,15,5,A2,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.7640449438202247,6,15,A2,40,799.0,0.85,1995,2,34,False
0,ISIC,0.7692307692307693,9,12,A2,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A2,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.676923076923077,15,6,A3,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.75,7,15,A3,40,799.0,0.825,1995,2,33,False
0,ISIC,0.7692307692307693,9,12,A3,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A3,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.696969696969697,14,6,A3s,37,1018.0,0.6216216216216216,1995,2,23,False
3,ISIC,0.7586206896551724,7,14,A3s,40,799.0,0.825,1995,2,33,False
0,ISIC,0.7608695652173914,9,13,A3s,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.9387755102040817,3,0,A3s,26,33.0,0.8846153846153846,1995,2,23,False
1,ISIC,0.6875,15,5,A4,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.7640449438202247,6,15,A4,40,799.0,0.85,1995,2,34,False
0,ISIC,0.7692307692307693,9,12,A4,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A4,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.6875,15,5,A5,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.7640449438202247,6,15,A5,40,799.0,0.85,1995,2,34,False
0,ISIC,0.7692307692307693,9,12,A5,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A5,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.6875,15,5,A6,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.7640449438202247,6,15,A6,40,799.0,0.85,1995,2,34,False
0,ISIC,0.7692307692307693,9,12,A6,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A6,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.6052631578947368,14,16,A7,37,1018.0,0.6216216216216216,1995,2,23,False
3,ISIC,0.5405405405405406,20,14,A7,40,799.0,0.5,1995,2,20,False
0,ISIC,0.6736842105263158,12,19,A7,44,6552.0,0.7272727272727273,1995,2,32,False
6,ISIC,0.8979591836734694,4,1,A7,26,33.0,0.8461538461538461,1995,2,22,False
1,ISIC,0.6875,15,5,A8,37,1018.0,0.5945945945945946,1995,2,22,False
3,ISIC,0.7640449438202247,6,15,A8,40,799.0,0.85,1995,2,34,False
0,ISIC,0.7692307692307693,9,12,A8,44,6552.0,0.7954545454545454,1995,2,35,False
6,ISIC,0.96,2,0,A8,26,33.0,0.9230769230769231,1995,2,24,False
1,ISIC,0.59375,18,8,P,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.43478260869565216,25,14,P,40,799.0,0.375,1995,3,15,False
0,ISIC,0.7216494845360825,9,18,P,44,6552.0,0.7954545454545454,1995,3,35,False
6,ISIC,0.9411764705882353,2,1,P,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.48484848484848486,17,34,P,41,199.0,0.5853658536585366,1995,3,24,False
5,ISIC,0.5142857142857142,19,15,P,37,144.0,0.4864864864864865,1995,3,18,False
1,ISIC,0.6363636363636364,16,8,A0,37,1018.0,0.5675675675675675,1995,3,21,False
3,ISIC,0.5753424657534246,19,12,A0,40,799.0,0.525,1995,3,21,False
0,ISIC,0.75,8,16,A0,44,6552.0,0.8181818181818182,1995,3,36,False
6,ISIC,0.9411764705882353,2,1,A0,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5106382978723404,17,29,A0,41,199.0,0.5853658536585366,1995,3,24,False
5,ISIC,0.5142857142857142,19,15,A0,37,144.0,0.4864864864864865,1995,3,18,False
1,ISIC,0.5714285714285714,17,13,A1,37,1018.0,0.5405405405405406,1995,3,20,False
3,ISIC,0.4931506849315068,22,15,A1,40,799.0,0.45,1995,3,18,False
0,ISIC,0.7551020408163265,7,17,A1,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.9056603773584906,2,3,A1,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5111111111111111,18,26,A1,41,199.0,0.5609756097560976,1995,3,23,False
5,ISIC,0.5454545454545454,19,11,A1,37,144.0,0.4864864864864865,1995,3,18,False
1,ISIC,0.59375,18,8,A2,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.64,16,11,A2,40,799.0,0.6,1995,3,24,False
0,ISIC,0.7708333333333334,7,15,A2,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A2,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5319148936170213,16,28,A2,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5352112676056338,18,15,A2,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.625,17,7,A3,37,1018.0,0.5405405405405406,1995,3,20,False
3,ISIC,0.6410256410256411,15,13,A3,40,799.0,0.625,1995,3,25,False
0,ISIC,0.7708333333333334,7,15,A3,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A3,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5161290322580645,17,28,A3,41,199.0,0.5853658536585366,1995,3,24,False
5,ISIC,0.5507246376811594,18,13,A3,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.6031746031746031,18,7,A3s,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.6410256410256411,15,13,A3s,40,799.0,0.625,1995,3,25,False
0,ISIC,0.7708333333333334,7,15,A3s,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A3s,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5208333333333334,16,30,A3s,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5074626865671642,20,13,A3s,37,144.0,0.4594594594594595,1995,3,17,False
1,ISIC,0.59375,18,8,A4,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.64,16,11,A4,40,799.0,0.6,1995,3,24,False
0,ISIC,0.7708333333333334,7,15,A4,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A4,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5319148936170213,16,28,A4,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5352112676056338,18,15,A4,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.59375,18,8,A5,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.64,16,11,A5,40,799.0,0.6,1995,3,24,False
0,ISIC,0.7708333333333334,7,15,A5,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A5,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5319148936170213,16,28,A5,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5352112676056338,18,15,A5,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.59375,18,8,A6,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.64,16,11,A6,40,799.0,0.6,1995,3,24,False
0,ISIC,0.7708333333333334,7,15,A6,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A6,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5319148936170213,16,28,A6,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5352112676056338,18,15,A6,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.5217391304347826,19,14,A7,37,1018.0,0.4864864864864865,1995,3,18,False
3,ISIC,0.37333333333333335,26,21,A7,40,799.0,0.35,1995,3,14,False
0,ISIC,0.6736842105263158,12,19,A7,44,6552.0,0.7272727272727273,1995,3,32,False
6,ISIC,0.851063829787234,6,1,A7,26,33.0,0.7692307692307693,1995,3,20,False
4,ISIC,0.4888888888888889,19,27,A7,41,199.0,0.5365853658536586,1995,3,22,False
5,ISIC,0.43243243243243246,21,21,A7,37,144.0,0.43243243243243246,1995,3,16,False
1,ISIC,0.59375,18,8,A8,37,1018.0,0.5135135135135135,1995,3,19,False
3,ISIC,0.64,16,11,A8,40,799.0,0.6,1995,3,24,False
0,ISIC,0.7708333333333334,7,15,A8,44,6552.0,0.8409090909090909,1995,3,37,False
6,ISIC,0.96,2,0,A8,26,33.0,0.9230769230769231,1995,3,24,False
4,ISIC,0.5319148936170213,16,28,A8,41,199.0,0.6097560975609756,1995,3,25,False
5,ISIC,0.5352112676056338,18,15,A8,37,144.0,0.5135135135135135,1995,3,19,False
1,ISIC,0.5428571428571428,18,14,P,37,1018.0,0.5135135135135135,1995,4,19,False
3,ISIC,0.36619718309859156,27,18,P,40,799.0,0.325,1995,4,13,False
0,ISIC,0.673469387755102,11,21,P,44,6552.0,0.75,1995,4,33,False
6,ISIC,0.9230769230769231,2,2,P,26,33.0,0.9230769230769231,1995,4,24,False
4,ISIC,0.46,18,36,P,41,199.0,0.5609756097560976,1995,4,23,False
5,ISIC,0.42105263157894735,21,23,P,37,144.0,0.43243243243243246,1995,4,16,False
2,ISIC,0.5,26,14,P,46,1168.0,0.43478260869565216,1995,4,20,False
7,ISIC,0.5581395348837209,12,7,P,24,23.0,0.5,1995,4,12,False
1,ISIC,0.6086956521739131,16,11,A0,37,1018.0,0.5675675675675675,1995,4,21,False
3,ISIC,0.48,22,17,A0,40,799.0,0.45,1995,4,18,False
0,ISIC,0.7010309278350515,10,19,A0,44,6552.0,0.7727272727272727,1995,4,34,False
6,ISIC,0.9411764705882353,2,1,A0,26,33.0,0.9230769230769231,1995,4,24,False
4,ISIC,0.4742268041237113,18,33,A0,41,199.0,0.5609756097560976,1995,4,23,False
5,ISIC,0.4935064935064935,18,21,A0,37,144.0,0.5135135135135135,1995,4,19,False
2,ISIC,0.5365853658536586,24,14,A0,46,1168.0,0.4782608695652174,1995,4,22,False
7,ISIC,0.6666666666666666,10,4,A0,24,23.0,0.5833333333333334,1995,4,14,False
1,ISIC,0.5675675675675675,16,16,A1,37,1018.0,0.5675675675675675,1995,4,21,False
3,ISIC,0.4266666666666667,24,19,A1,40,799.0,0.4,1995,4,16,False
0,ISIC,0.673469387755102,11,21,A1,44,6552.0,0.75,1995,4,33,False
6,ISIC,0.8275862068965517,2,8,A1,26,33.0,0.9230769230769231,1995,4,24,False
4,ISIC,0.4489795918367347,19,35,A1,41,199.0,0.5365853658536586,1995,4,22,False
5,ISIC,0.4117647058823529,23,17,A1,37,144.0,0.3783783783783784,1995,4,14,False
2,ISIC,0.36363636363636365,32,17,A1,46,1168.0,0.30434782608695654,1995,4,14,False
7,ISIC,0.42857142857142855,15,9,A1,24,23.0,0.375,1995,4,9,False
1,ISIC,0.5882352941176471,17,11,A2,37,1018.0,0.5405405405405406,1995,4,20,False
3,ISIC,0.5063291139240507,20,19,A2,40,799.0,0.5,1995,4,20,False
0,ISIC,0.693069306930693,9,22,A2,44,6552.0,0.7954545454545454,1995,4,35,False
6,ISIC,0.92,3,1,A2,26,33.0,0.8846153846153846,1995,4,23,False
4,ISIC,0.4731182795698925,19,30,A2,41,199.0,0.5365853658536586,1995,4,22,False
5,ISIC,0.4931506849315068,19,18,A2,37,144.0,0.4864864864864865,1995,4,18,False
2,ISIC,0.5238095238095238,24,16,A2,46,1168.0,0.4782608695652174,1995,4,22,False
7,ISIC,0.5714285714285714,12,6,A2,24,23.0,0.5,1995,4,12,False
1,ISIC,0.5882352941176471,17,11,A3,37,1018.0,0.5405405405405406,1995,4,20,False
3,ISIC,0.5301204819277109,18,21,A3,40,799.0,0.55,1995,4,22,False
0,ISIC,0.7,9,21,A3,44,6552.0,0.7954545454545454,1995,4,35,False
6,ISIC,0.9411764705882353,2,1,A3,26,33.0,0.9230769230769231,1995,4,24,False
4,ISIC,0.48,17,35,A3,41,199.0,0.5853658536585366,1995,4,24,False
5,ISIC,0.4931506849315068,19,18,A3,37,144.0,0.4864864864864865,1995,4,18,False
2,ISIC,0.48,28,11,A3,46,1168.0,0.391304347826087,1995,4,18,False
7,ISIC,0.6,12,4,A3,24,23.0,0.5,1995,4,12,False
1,ISIC,0.6176470588235294,16,10,A3s,37,1018.0,0.5675675675675675,1995,4,21,False
3,ISIC,0.5542168674698795,17,20,A3s,40,799.0,0.575,1995,4,23,False
0,ISIC,0.7128712871287128,8,21,A3s,44,6552.0,0.8181818181818182,1995,4,36,False
6,ISIC,0.9411764705882353,2,1,A3s,26,33.0,0.9230769230769231,1995,4,24,False
4,ISIC,0.4752475247524752,17,36,A3s,41,199.0,0.5853658536585366,1995,4,24,False
